"status" "family" "pval" "qval" "gene_short_name" "num_cells_expressed"
"ENSMUSG00000087443" "OK" "tobit" 0.00510224289396631 0.00996433586364786 "Ppp1r18os" 10
"ENSMUSG00000087445" "OK" "tobit" 0.271544205373125 0.342536860737288 "Gm14286" 54
"ENSMUSG00000087449" "OK" "tobit" 3.43362605999577e-36 5.25825826579063e-35 "Gm12971" 18
"ENSMUSG00000087457" "OK" "tobit" 6.8903390089311e-21 5.68811840060197e-20 "Gm7799" 16
"ENSMUSG00000087469" "OK" "tobit" 1.27509663183939e-05 3.63494273644862e-05 "Gm16142" 14
"ENSMUSG00000087470" "OK" "tobit" 0.037943128489817 0.0614972259422273 "A630031M04Rik" 21
"ENSMUSG00000087475" "OK" "tobit" 0.0724664454450762 0.109161106282499 "4933406I18Rik" 33
"ENSMUSG00000087476" "OK" "tobit" 6.24719805747782e-06 1.83980098868494e-05 "Rap1gapos" 249
"ENSMUSG00000087478" "OK" "tobit" 0.00972985452865448 0.0179198459538896 "4930506C21Rik" 42
"ENSMUSG00000087479" "OK" "tobit" 0.597762508549146 0.658411102189295 "Gm16835" 50
"NA.734" NA NA NA NA NA NA
"ENSMUSG00000087481" "OK" "tobit" 0.202895247443794 0.267366949782519 "Gm15608" 17
"ENSMUSG00000087482" "OK" "tobit" 0.0670439007549319 0.101903128784587 "Gm12720" 39
"ENSMUSG00000087484" "OK" "tobit" 0.0320772593422972 0.0529498605056666 "2900089D17Rik" 20
"ENSMUSG00000087497" "OK" "tobit" 0.295079653976868 0.366902543351802 "2810001G20Rik" 212
"ENSMUSG00000087501" "OK" "tobit" 0.385964268757638 0.459343269245274 "Gm12116" 11
"ENSMUSG00000087502" "OK" "tobit" 0.00287701549740348 0.00589156274339085 "Gm16091" 78
"ENSMUSG00000087507" "OK" "tobit" 0.0774336820746361 0.115883661682842 "Gm16141" 35
"ENSMUSG00000087513" "OK" "tobit" 0.00643847683304044 0.0123189108889052 "Gm13236" 37
"ENSMUSG00000087516" "OK" "tobit" 0.0953873623274781 0.139371787789305 "Tbx3os1" 23
"ENSMUSG00000087519" "OK" "tobit" 0.395830843813795 0.46876261763663 "AV039307" 20
"ENSMUSG00000087523" "OK" "tobit" 0.639941060155396 0.696256576294826 "Gm12319" 78
"ENSMUSG00000087526" "OK" "tobit" 0.00267627280008814 0.00551181443365346 "Gm15738" 29
"ENSMUSG00000087528" "OK" "tobit" 0.895220373168721 0.914373174038164 "9830144P21Rik" 77
"ENSMUSG00000087532" "OK" "tobit" 0.416415115582795 0.489250439282824 "Gm15938" 10
"ENSMUSG00000087542" "OK" "tobit" 0.290892994125145 0.362729443543666 "Gm15878" 20
"ENSMUSG00000087549" "OK" "tobit" 0.323903649855813 0.396591181940103 "Gm13427" 48
"ENSMUSG00000087550" "OK" "tobit" 0.0346744806656663 0.0568468267493461 "Gm14343" 111
"ENSMUSG00000087556" "OK" "tobit" 0.511512037992057 0.578939288929885 "Gm15764" 45
"ENSMUSG00000087557" "OK" "tobit" 0.319169778468697 0.391642098686138 "Gm15869" 51
"ENSMUSG00000087560" "OK" "tobit" 0.0185799916457688 0.0323547426483668 "Gm15396" 330
"ENSMUSG00000087574" "OK" "tobit" 0.463793893285732 0.534476097105075 "C030037D09Rik" 60
"ENSMUSG00000087575" "OK" "tobit" 0.161403548739964 0.220083125217519 "Gm12976" 322
"ENSMUSG00000087578" "OK" "tobit" 0.749235868166776 0.790796331520503 "Ccdc142os" 43
"ENSMUSG00000087579" "OK" "tobit" 0.047953863673591 0.0757191411861345 "1500017E21Rik" 25
"ENSMUSG00000087590" "OK" "tobit" 5.13157128027501e-09 2.02377220185018e-08 "2410004N09Rik" 414
"ENSMUSG00000087593" "OK" "tobit" 0.0909194631883707 0.133630702108279 "Gm16174" 43
"ENSMUSG00000087594" "OK" "tobit" 0.0118195361757446 0.0214102455297774 "BC039771" 74
"ENSMUSG00000087595" "OK" "tobit" 0.0963004796693578 0.140515738942734 "1810012K08Rik" 13
"ENSMUSG00000087598" "OK" "tobit" 0.00439570605756128 0.00868186180839206 "Zfp111" 169
"NA.735" NA NA NA NA NA NA
"ENSMUSG00000087610" "OK" "tobit" 0.494216138382447 0.56306252108696 "Gm16253" 52
"NA.736" NA NA NA NA NA NA
"ENSMUSG00000087613" "OK" "tobit" 0.00310624924026695 0.00632097485743097 "Gm13855" 144
"ENSMUSG00000087616" "OK" "tobit" 0.409582393091176 0.482595965692473 "Gm14257" 18
"ENSMUSG00000087627" "OK" "tobit" 0.000110952213390491 0.000281239818045622 "A230059L01Rik" 35
"ENSMUSG00000087629" "OK" "tobit" 0.206291577358292 0.271211139775126 "Gm12246" 13
"ENSMUSG00000087636" "OK" "tobit" 0 0 "Gm4660" 23
"NA.737" NA NA NA NA NA NA
"ENSMUSG00000087648" "OK" "tobit" 0.00419642405101153 0.00832144641668118 "E130018N17Rik" 105
"ENSMUSG00000087651" "OK" "tobit" 8.30250136382731e-22 7.24241313245255e-21 "1500009L16Rik" 230
"ENSMUSG00000087679" "OK" "tobit" 4.50644382734207e-14 2.58139265136869e-13 "C330006A16Rik" 443
"ENSMUSG00000087683" "OK" "tobit" 0.888153735407127 0.908091646639335 "Gm11712" 14
"ENSMUSG00000087685" "OK" "tobit" 0.0506870269518011 0.0794805478023395 "1700122E12Rik" 56
"ENSMUSG00000087687" "OK" "tobit" 0.339591990347735 0.412328255478137 "Pet100" 442
"ENSMUSG00000087692" "OK" "tobit" 0.139856798068611 0.19458657385775 "Gm11940" 63
"ENSMUSG00000087700" "OK" "tobit" 0.656090684588251 0.709823015802667 "Gm15283" 129
"ENSMUSG00000087701" "OK" "tobit" 0.0157933589944904 0.027947386408694 "Gm13493" 430
"ENSMUSG00000087742" "OK" "tobit" 0.898746661083162 0.917206527472031 "Gm25152" 10
"ENSMUSG00000087819" "OK" "tobit" 0.484633687056811 0.553976917629486 "Gm25117" 49
"ENSMUSG00000087876" "OK" "tobit" 0.614329194484224 0.673057146096285 "Gm26102" 33
"ENSMUSG00000087885" "OK" "tobit" 1.78647305988384e-226 1.10607804684214e-224 "Gm23600" 24
"ENSMUSG00000087912" "OK" "tobit" 7.42713627669801e-29 8.61156620231627e-28 "Gm24916" 20
"ENSMUSG00000087938" "OK" "tobit" 0.192797940230403 0.256019382762389 "Gm26049" 173
"ENSMUSG00000087968" "OK" "tobit" 4.07693204516546e-21 3.40999329371359e-20 "Gm25395" 27
"ENSMUSG00000087991" "OK" "tobit" 2.66098047657152e-31 3.39312474285267e-30 "Gm25057" 16
"ENSMUSG00000088008" "OK" "tobit" 1.35989752066108e-55 3.39438987440599e-54 "Gm25492" 12
"ENSMUSG00000088016" "OK" "tobit" 0.00766205195943292 0.0144232213250608 "Gm23830" 19
"ENSMUSG00000088022" "OK" "tobit" 0.00779405531246118 0.0146506526614291 "Gm22146" 18
"ENSMUSG00000088025" "OK" "tobit" 0.128450801446154 0.180972906926359 "Rprl3" 30
"ENSMUSG00000088037" "OK" "tobit" 1.71251014087425e-44 3.34689096582698e-43 "Gm24992" 10
"ENSMUSG00000088158" "OK" "tobit" 1.68191117488196e-06 5.26531544970946e-06 "Scarna3b" 21
"ENSMUSG00000088185" "OK" "tobit" 0.399460235555438 0.472354874183356 "Scarna2" 101
"ENSMUSG00000088189" "OK" "tobit" 0.0623742010066976 0.09574192194036 "Gm22213" 30
"ENSMUSG00000088208" "OK" "tobit" 2.00511270770707e-06 6.23646711482674e-06 "Gm23751" 10
"ENSMUSG00000088217" "OK" "tobit" 2.51672150331212e-15 1.5582045245116e-14 "Gm22079" 33
"ENSMUSG00000088252" "OK" "tobit" 1.60885186645811e-05 4.51812581207672e-05 "Snord13" 165
"ENSMUSG00000088254" "OK" "tobit" 0.295077843594308 0.366902543351802 "Gm24289" 38
"ENSMUSG00000088298" "OK" "tobit" 0.632482939399816 0.689799393758143 "Gm26415" 19
"ENSMUSG00000088308" "OK" "tobit" 0.651695444388176 0.706523446891422 "Gm24507" 47
"ENSMUSG00000088373" "OK" "tobit" 1.08187899321256e-09 4.52209442046918e-09 "Mir1956" 10
"ENSMUSG00000088378" "OK" "tobit" 0.768347638205261 0.806831195544811 "Gm25184" 34
"NA.738" NA NA NA NA NA NA
"ENSMUSG00000088479" "OK" "tobit" 1.03861433822574e-48 2.24891219410902e-47 "Gm23077" 17
"ENSMUSG00000088504" "OK" "tobit" 0.818685003612962 0.850337962468247 "Gm26490" 38
"ENSMUSG00000088549" "OK" "tobit" 4.20363608172494e-08 1.53826240025462e-07 "Gm24959" 18
"ENSMUSG00000088555" "OK" "tobit" 4.24725111080829e-11 1.97184915367052e-10 "Gm22098" 15
"ENSMUSG00000088623" "OK" "tobit" 0 0 "Gm23031" 12
"ENSMUSG00000088689" "OK" "tobit" 0.474411982275653 0.544570532956916 "Scarna17" 74
"NA.739" NA NA NA NA NA NA
"ENSMUSG00000088712" "OK" "tobit" 0 0 "Gm22728" 16
"NA.740" NA NA NA NA NA NA
"ENSMUSG00000088769" "OK" "tobit" 9.02935162909844e-21 7.43455705564729e-20 "Gm22637" 15
"ENSMUSG00000088777" "OK" "tobit" 6.87866388348256e-26 7.1166333259268e-25 "Gm26039" 26
"ENSMUSG00000088789" "OK" "tobit" 0.653972334336292 0.708265220309547 "Scarna13" 21
"ENSMUSG00000088819" "OK" "tobit" 9.20339226489711e-08 3.26558691288603e-07 "Gm22388" 14
"ENSMUSG00000088820" "OK" "tobit" 0.417581042172605 0.490473969549534 "Gm25224" 35
"ENSMUSG00000088835" "OK" "tobit" 2.82804202299244e-222 1.7108574833752e-220 "Gm23547" 12
"ENSMUSG00000088929" "OK" "tobit" 0.357931008398219 0.43106196209344 "Gm24299" 72
"ENSMUSG00000088990" "OK" "tobit" 0 0 "Gm22767" 13
"NA.741" NA NA NA NA NA NA
"NA.742" NA NA NA NA NA NA
"NA.743" NA NA NA NA NA NA
"NA.744" NA NA NA NA NA NA
"ENSMUSG00000089177" "OK" "tobit" 0.775931029501622 0.813124417692609 "Gm22435" 23
"ENSMUSG00000089199" "OK" "tobit" 0 0 "Gm25772" 12
"NA.745" NA NA NA NA NA NA
"ENSMUSG00000089235" "OK" "tobit" 0.447399072489063 0.519260109219449 "Gm23119" 170
"ENSMUSG00000089250" "OK" "tobit" 0.024583657792767 0.0416382748466934 "Gm25713" 14
"ENSMUSG00000089255" "OK" "tobit" 0.181643622668526 0.24345099097718 "Snora78" 189
"ENSMUSG00000089299" "OK" "tobit" 3.72837605804036e-201 2.05190140694235e-199 "Gm24637" 11
"ENSMUSG00000089317" "OK" "tobit" 4.44446900687618e-50 9.92180757168837e-49 "Snord123" 11
"ENSMUSG00000089365" "OK" "tobit" 4.11123079292093e-237 2.67061508474577e-235 "Gm23823" 25
"ENSMUSG00000089453" "OK" "tobit" 0.870375145443501 0.893140363542632 "Gm24224" 12
"ENSMUSG00000089475" "OK" "tobit" 2.58136393376965e-16 1.69068670868798e-15 "Gm25363" 10
"ENSMUSG00000089512" "OK" "tobit" 1.45283188871524e-07 5.06653144909494e-07 "Gm26287" 22
"ENSMUSG00000089525" "OK" "tobit" 0.409765541393457 0.482729827792455 "Gm23833" 29
"ENSMUSG00000089542" "OK" "tobit" 0.730040349521883 0.773833982473206 "Gm25835" 34
"ENSMUSG00000089571" "OK" "tobit" 0.457007853114044 0.528458048577924 "Gm23008" 40
"NA.746" NA NA NA NA NA NA
"NA.747" NA NA NA NA NA NA
"ENSMUSG00000089631" "OK" "tobit" 0.247716332038874 0.316637408291626 "Gm16326" 68
"NA.748" NA NA NA NA NA NA
"ENSMUSG00000089635" "OK" "tobit" 3.56897472972969e-175 1.86693892627774e-173 "Gm16559" 42
"ENSMUSG00000089636" "OK" "tobit" 0.10742434451168 0.154634080511319 "1700058P15Rik" 15
"ENSMUSG00000089639" "OK" "tobit" 0.932999114345716 0.945224414341937 "Gm2862" 18
"ENSMUSG00000089640" "OK" "tobit" 0.525950593557978 0.592502406756776 "Gm6397" 14
"ENSMUSG00000089646" "OK" "tobit" 0.155884836012452 0.21344652942304 "Gm15796" 198
"NA.749" NA NA NA NA NA NA
"ENSMUSG00000089657" "OK" "tobit" 0.0611862057452505 0.0941554719477884 "Gm16585" 120
"ENSMUSG00000089661" "OK" "tobit" 8.01823546860476e-24 7.67909559984202e-23 "Mia" 83
"ENSMUSG00000089662" "OK" "tobit" 0.226308017739568 0.293197816018649 "Gm14057" 67
"NA.750" NA NA NA NA NA NA
"ENSMUSG00000089665" "OK" "tobit" 0.267371877376049 0.33800002045066 "Fcor" 174
"ENSMUSG00000089669" "OK" "tobit" 1.059900248748e-298 8.5276238287593e-297 "Tnfsf13" 13
"ENSMUSG00000089671" "OK" "tobit" 0.130899819195212 0.183949120865689 "Gm16537" 24
"ENSMUSG00000089678" "OK" "tobit" 2.99327139368454e-57 7.72693022636808e-56 "Agxt2" 377
"ENSMUSG00000089682" "OK" "tobit" 0.194366174925771 0.2577347839516 "Bcl2l2" 91
"ENSMUSG00000089687" "OK" "tobit" 0.484929425140931 0.55427499736668 "Rab42" 54
"ENSMUSG00000089695" "OK" "tobit" 0.177244181264573 0.238461953403233 "Gm15946" 21
"ENSMUSG00000089704" "OK" "tobit" 0.0372675030810575 0.0605029113832594 "Galnt2" 11
"ENSMUSG00000089706" "OK" "tobit" 0.0724347912774321 0.109123794482207 "B230216N24Rik" 33
"ENSMUSG00000089712" "OK" "tobit" 1.61058631095432e-09 6.64959443308828e-09 "Gm15889" 84
"ENSMUSG00000089715" "OK" "tobit" 7.66626245581763e-30 9.2053227215689e-29 "Cbx6" 277
"ENSMUSG00000089716" "OK" "tobit" 0.00267163691084814 0.00550369704145347 "Gm6264" 157
"ENSMUSG00000089719" "OK" "tobit" 0.271060574247607 0.342008446252553 "Gm15758" 144
"ENSMUSG00000089726" "OK" "tobit" 0.166554409055853 0.226095185297642 "Mir17hg" 161
"ENSMUSG00000089729" "OK" "tobit" 0.247314480723773 0.316200251631186 "Gm16552" 40
"ENSMUSG00000089730" "OK" "tobit" 0.900363897747319 0.918620391328935 "1700007P06Rik" 43
"ENSMUSG00000089736" "OK" "tobit" 0.712701515410639 0.759296938794026 "Gm14378" 16
"ENSMUSG00000089744" "OK" "tobit" 0.233128938525404 0.300927899310013 "Gm16146" 18
"ENSMUSG00000089756" "OK" "tobit" 0.576783330623516 0.639167712394794 "Gm8898" 42
"ENSMUSG00000089762" "OK" "tobit" 0.00342910516527477 0.00691492581038233 "Ier5l" 32
"ENSMUSG00000089764" "OK" "tobit" 0.325498191342115 0.398328160343771 "Gm16580" 86
"ENSMUSG00000089768" "OK" "tobit" 0.313341371406766 0.385445148373865 "Tmsb15b1" 88
"ENSMUSG00000089774" "OK" "tobit" 0.0015739778769499 0.00337174609402027 "Slc5a3" 257
"ENSMUSG00000089782" "OK" "tobit" 7.43709914118196e-278 5.48269866919693e-276 "Gm3531" 19
"NA.751" NA NA NA NA NA NA
"NA.752" NA NA NA NA NA NA
"ENSMUSG00000089788" "OK" "tobit" 0.645866308228945 0.701643659042411 "Gm16586" 226
"ENSMUSG00000089789" "OK" "tobit" 0.16341210472893 0.222451390263346 "Rdh1" 35
"ENSMUSG00000089790" "OK" "tobit" 0.360107531070657 0.433386816056941 "Gm16588" 53
"ENSMUSG00000089791" "OK" "tobit" 0.853959390930964 0.879426700425949 "Gm3555" 20
"ENSMUSG00000089798" "OK" "tobit" 0.659898833972337 0.713173088671863 "1700028K03Rik" 10
"ENSMUSG00000089800" "OK" "tobit" 0.84913756181822 0.875426096122467 "Rps19-ps10" 18
"NA.753" NA NA NA NA NA NA
"ENSMUSG00000089810" "OK" "tobit" 0.55447531159184 0.618945132750417 "Gm16536" 39
"ENSMUSG00000089817" "OK" "tobit" 0.0108167430558413 0.0197358555813381 "Gm7162" 60
"ENSMUSG00000089818" "OK" "tobit" 0.00117150310659296 0.00255621203737589 "Gm15950" 261
"ENSMUSG00000089824" "OK" "tobit" 7.62343192207214e-09 2.96995200428633e-08 "Rbm12" 316
"ENSMUSG00000089827" "OK" "tobit" 0.487210180656485 0.556520709383489 "1700023H06Rik" 106
"ENSMUSG00000089828" "OK" "tobit" 2.67400190907946e-10 1.1691842830044e-09 "Gm16300" 157
"ENSMUSG00000089832" "OK" "tobit" 3.02836875689478e-12 1.53451549861836e-11 "Shkbp1" 175
"ENSMUSG00000089838" "OK" "tobit" 1.76252937320624e-05 4.92005821861905e-05 "Gm2962" 14
"ENSMUSG00000089839" "OK" "tobit" 0.0335705946475578 0.0551792932867149 "Rps19-ps11" 25
"ENSMUSG00000089842" "OK" "tobit" 0.0707263303372699 0.10681394338692 "Pitpnm2os2" 106
"ENSMUSG00000089844" "OK" "tobit" 0.0333429783053751 0.0548392867220291 "A530032D15Rik" 26
"ENSMUSG00000089847" "OK" "tobit" 0.166180470731157 0.225664878434616 "Timm10b" 439
"ENSMUSG00000089855" "OK" "tobit" 1.39441677813704e-06 4.40444518403191e-06 "Gm15662" 447
"ENSMUSG00000089857" "OK" "tobit" 0.447269562343827 0.519204816401762 "Zfp882" 108
"ENSMUSG00000089862" "OK" "tobit" 0.732537061772645 0.776013395875981 "Gm16039" 359
"ENSMUSG00000089872" "OK" "tobit" 0.0188328132422463 0.0327590089870066 "Rps6kc1" 236
"ENSMUSG00000089875" "OK" "tobit" 0.483929423339004 0.553491222393074 "Etohd2" 67
"ENSMUSG00000089876" "OK" "tobit" 1.23103831839248e-11 5.93893616001335e-11 "Tmem102" 184
"ENSMUSG00000089883" "OK" "tobit" 0.0972698908774399 0.141731330966846 "Gm3355" 48
"ENSMUSG00000089886" "OK" "tobit" 0.192001219045593 0.255111017006677 "Gm16184" 16
"ENSMUSG00000089889" "OK" "tobit" 0.692551102323252 0.741734912617308 "0610040B10Rik" 108
"ENSMUSG00000089900" "OK" "tobit" 0.0168283166559311 0.029587223405048 "Tbc1d22bos" 18
"ENSMUSG00000089901" "OK" "tobit" 4.5291261133362e-27 4.91689376002594e-26 "Gm8113" 380
"NA.754" NA NA NA NA NA NA
"ENSMUSG00000089910" "OK" "tobit" 5.0671873782289e-05 0.000134081669357142 "Gm16113" 11
"ENSMUSG00000089911" "OK" "tobit" 0.001236942686163 0.00268753140173865 "Hiat1" 437
"ENSMUSG00000089917" "OK" "tobit" 0.0053576743067727 0.0104220836723549 "Uckl1" 321
"ENSMUSG00000089940" "OK" "tobit" 1.04261145362215e-11 5.05518248391285e-11 "Gm4117" 47
"ENSMUSG00000089944" "OK" "tobit" 4.39703005998984e-15 2.66920438341015e-14 "Gm8292" 366
"ENSMUSG00000089948" "OK" "tobit" 0.232918388269546 0.300708411161601 "Far2os1" 15
"ENSMUSG00000089951" "OK" "tobit" 0.113618590433855 0.162400095443827 "Gm14435" 74
"NA.755" NA NA NA NA NA NA
"ENSMUSG00000089960" "OK" "tobit" 2.41777057667282e-88 9.60442697750982e-87 "Ugt1a1" 28
"NA.756" NA NA NA NA NA NA
"ENSMUSG00000089988" "OK" "tobit" 0.20991491301726 0.275201853690867 "Gm16238" 224
"ENSMUSG00000089989" "OK" "tobit" 0.197855843036283 0.261880176377878 "Flt3l" 22
"NA.757" NA NA NA NA NA NA
"ENSMUSG00000089993" "OK" "tobit" 0.232570008257174 0.300352980678816 "Gm5822" 172
"ENSMUSG00000089995" "OK" "tobit" 7.64940029985445e-210 4.42492681579172e-208 "Gm15716" 14
"ENSMUSG00000089996" "OK" "tobit" 0.00685230198779135 0.0130289091298576 "Tmsb15b2" 94
"ENSMUSG00000089998" "OK" "tobit" 0.258459373929603 0.328634191819711 "Phtf1os" 28
"ENSMUSG00000089999" "OK" "tobit" 0.0192728457106741 0.0333961522372564 "Gm6485" 45
"ENSMUSG00000090000" "OK" "tobit" 0.00942184227511478 0.0173970410135798 "Ier3ip1" 446
"ENSMUSG00000090001" "OK" "tobit" 3.78060638964095e-16 2.46189857336931e-15 "Gm9719" 27
"ENSMUSG00000090005" "OK" "tobit" 2.76319448039468e-233 1.75890090418697e-231 "Gm16540" 17
"ENSMUSG00000090007" "OK" "tobit" 1.76867854232821e-28 2.02554587398136e-27 "Rpl30-ps2" 26
"ENSMUSG00000090008" "OK" "tobit" 0.481501246737879 0.551285972472868 "Gm16111" 41
"ENSMUSG00000090012" "OK" "tobit" 0.147584109199052 0.203639603970138 "Gm16555" 40
"ENSMUSG00000090015" "OK" "tobit" 0.00106379831449103 0.00233761309922124 "Gm15446" 172
"ENSMUSG00000090019" "OK" "tobit" 0.00870261111758562 0.0161859171806773 "Gimap1" 134
"ENSMUSG00000090026" "OK" "tobit" 0.0919697985185432 0.134999194898954 "Gm15996" 11
"ENSMUSG00000090031" "OK" "tobit" 0.791045480387597 0.826123137915491 "4732440D04Rik" 74
"ENSMUSG00000090035" "OK" "tobit" 0.174270218645521 0.234999401525566 "Galnt4" 207
"ENSMUSG00000090038" "OK" "tobit" 4.13876458074888e-15 2.51531513055482e-14 "Gm16573" 77
"ENSMUSG00000090048" "OK" "tobit" 4.25245101781838e-07 1.41957347583027e-06 "Runx2os3" 301
"ENSMUSG00000090067" "OK" "tobit" 7.43771196302365e-68 2.31152420811617e-66 "Gm2976" 12
"ENSMUSG00000090069" "OK" "tobit" 1.12120583043823e-05 3.21765569662248e-05 "E430024P14Rik" 38
"ENSMUSG00000090075" "OK" "tobit" 0.74283979495881 0.785315093308288 "Gm16251" 14
"ENSMUSG00000090078" "OK" "tobit" 0.749950262863883 0.791339569029528 "Gm16147" 37
"ENSMUSG00000090083" "OK" "tobit" 8.25337401981317e-13 4.33165490774963e-12 "Rnf8" 359
"ENSMUSG00000090086" "OK" "tobit" 0.20462945970717 0.269249289088382 "AI480526" 126
"ENSMUSG00000090093" "OK" "tobit" 0.00144410854065926 0.00311035743571806 "Gm14399" 134
"ENSMUSG00000090099" "OK" "tobit" 0.85213033612193 0.877828274244936 "Gm8837" 47
"ENSMUSG00000090100" "OK" "tobit" 0.00706164649411461 0.0133868074311346 "Ttbk2" 67
"ENSMUSG00000090101" "OK" "tobit" 0.032841556429705 0.0540988016431952 "Snhg9" 253
"ENSMUSG00000090104" "OK" "tobit" 8.43573025408666e-05 0.000217550153802918 "Gm16241" 321
"ENSMUSG00000090105" "OK" "tobit" 1.06192302993958e-09 4.44454186019073e-09 "Gm15890" 154
"ENSMUSG00000090108" "OK" "tobit" 0.674281185033403 0.725501105341079 "Gm15717" 15
"ENSMUSG00000090110" "OK" "tobit" 3.39442219222387e-07 1.14642215526845e-06 "Mtcp1" 188
"ENSMUSG00000090112" "OK" "tobit" 0.0245034519214553 0.0415157362859505 "Shprh" 313
"ENSMUSG00000090115" "OK" "tobit" 0.00101430323864176 0.00223629243740046 "Usp49" 27
"ENSMUSG00000090118" "OK" "tobit" 0.0181025443487125 0.0316142602233592 "Gm16163" 21
"ENSMUSG00000090120" "OK" "tobit" 1.36300645723457e-50 3.08623604959543e-49 "A730090N16Rik" 25
"ENSMUSG00000090121" "OK" "tobit" 0.470670291682047 0.541098434986614 "Abhd12b" 14
"NA.758" NA NA NA NA NA NA
"NA.759" NA NA NA NA NA NA
"ENSMUSG00000090136" "OK" "tobit" 0.273129231461314 0.344262291742491 "Gm10177" 151
"ENSMUSG00000090137" "OK" "tobit" 4.67828204407498e-05 0.000124268091836079 "Uba52" 441
"ENSMUSG00000090142" "OK" "tobit" 0.708088371187248 0.755262495512644 "Gm15795" 10
"ENSMUSG00000090145" "OK" "tobit" 6.75098208102897e-28 7.59425592507517e-27 "Ugt1a6b" 153
"ENSMUSG00000090150" "OK" "tobit" 4.84966163455593e-35 7.12392371711877e-34 "Acad11" 407
"ENSMUSG00000090159" "OK" "tobit" 0.450109045976664 0.522042176110795 "Gm8580" 29
"ENSMUSG00000090175" "OK" "tobit" 0.0512004218092827 0.0801903839601907 "Ugt1a9" 28
"ENSMUSG00000090188" "OK" "tobit" 0.342066506402054 0.41488782724767 "Gm7418" 44
"ENSMUSG00000090191" "OK" "tobit" 0.000542070388952149 0.00125044617448575 "9230105E05Rik" 31
"ENSMUSG00000090197" "OK" "tobit" 0.040153673527342 0.0647047301147184 "Dnaja1-ps" 40
"ENSMUSG00000090206" "OK" "tobit" 3.55062153493471e-06 1.07543190003278e-05 "Tepp" 43
"ENSMUSG00000090207" "OK" "tobit" 0.303456344808033 0.375470965277699 "4930524O07Rik" 31
"ENSMUSG00000090213" "OK" "tobit" 0.917929052797403 0.93269730800196 "Tmem189" 40
"ENSMUSG00000090216" "OK" "tobit" 0.175064749622236 0.235877253423502 "Gm16549" 28
"ENSMUSG00000090217" "OK" "tobit" 0.49010928650533 0.559187459768894 "Gm16116" 14
"NA.760" NA NA NA NA NA NA
"NA.761" NA NA NA NA NA NA
"ENSMUSG00000090226" "OK" "tobit" 0.00770897487698322 0.0145063815505383 "Gm16110" 63
"ENSMUSG00000090231" "OK" "tobit" 5.49749889949708e-12 2.72638790854283e-11 "Cfb" 446
"ENSMUSG00000090235" "OK" "tobit" 3.15753357359125e-05 8.57408037372303e-05 "Gm16244" 69
"ENSMUSG00000090243" "OK" "tobit" 0.0281520703373113 0.0470487468205804 "Gm16103" 267
"ENSMUSG00000090247" "OK" "tobit" 0.185979108059419 0.248295894772724 "Bloc1s1" 442
"ENSMUSG00000090258" "OK" "tobit" 2.04372176718089e-14 1.19004371821518e-13 "Churc1" 435
"ENSMUSG00000090262" "OK" "tobit" 0.000680831574000758 0.00154314034719177 "Mpv17" 447
"ENSMUSG00000090263" "OK" "tobit" 4.15943450266568e-58 1.09878394778752e-56 "D730045A05Rik" 11
"NA.762" NA NA NA NA NA NA
"ENSMUSG00000090266" "OK" "tobit" 0.000194419859293954 0.000475518261604818 "Mettl23" 394
"ENSMUSG00000090273" "OK" "tobit" 0.574718667967639 0.637102453999656 "Prr22" 30
"ENSMUSG00000090284" "OK" "tobit" 0.335249367418996 0.408055788173175 "Gm17613" 105
"ENSMUSG00000090286" "OK" "tobit" 0.000120682364092265 0.000304055868838404 "Gm17615" 178
"ENSMUSG00000090290" "OK" "tobit" 8.36023721761296e-18 6.00678875336199e-17 "Gm17296" 135
"ENSMUSG00000090305" "OK" "tobit" 0.309440783075401 0.381327663796074 "Gm5459" 50
"NA.763" NA NA NA NA NA NA
"ENSMUSG00000090307" "OK" "tobit" 0 0 "1700071M16Rik" 32
